时间,事件,交路id,公里标,距离,信号,信号机,信号类型,速度,限速,工况,管压,缸压,转速/电流,均缸1,均缸2,其他
2023-06-04 19:07:17,限速变化,5,26261,129,,,,55,85,,600,0,0,,,
2023-06-04 19:07:25,制式电平变化,5,26388,2,,,,55,85,,600,0,0,,,
2023-06-04 19:07:25,过信号机,5,26370,1230,绿灯,263,预告,55,85,,600,0,0,,,
2023-06-04 19:07:29,过机校正,5,26441,1159,,,,55,85,,600,0,0,,,距离误差：-32，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:07:47,速度变化,5,26729,871,,,,57,85,,600,0,0,,,
2023-06-04 19:07:59,制式电平变化,5,26917,683,,,,58,85,,600,0,0,,,绝缘节
2023-06-04 19:08:06,速度变化,5,27027,573,,,,60,85,,600,0,0,,,
2023-06-04 19:08:10,速度变化,5,27104,496,,,,62,85,,600,0,0,,,
2023-06-04 19:08:13,速度变化,5,27160,440,,,,64,85,,600,0,0,,,
2023-06-04 19:08:17,速度变化,5,27219,381,,,,66,85,,600,0,0,,,
2023-06-04 19:08:20,速度变化,5,27285,315,,,,68,85,,600,0,0,,,
2023-06-04 19:08:24,速度变化,5,27357,243,,,,70,85,,600,0,0,,,
2023-06-04 19:08:28,速度变化,5,27442,158,,,,72,85,,600,0,0,,,
2023-06-04 19:08:34,鸣笛开始,5,27553,47,,,,73,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:08:34,鸣笛结束,5,27564,36,,,,73,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:08:36,进站,5,27598,1308,绿灯,16,进站,73,85,,600,0,0,,,
2023-06-04 19:08:38,制式电平变化,5,27631,1275,,,,73,85,,600,0,0,,,
2023-06-04 19:08:40,防洪地段起点,5,27680,1226,,,,73,85,,600,0,0,,,
2023-06-04 19:08:48,速度变化,5,27852,1054,,,,75,85,,600,0,0,,,
2023-06-04 19:09:09,鸣笛开始,5,28288,618,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:09:10,鸣笛结束,5,28302,604,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:09:36,过站中心,5,28848,58,,,,75,85,,600,0,0,,,
2023-06-04 19:09:36,鸣笛开始,5,28850,56,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:09:37,鸣笛结束,5,28864,42,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:09:39,出站,5,28906,1334,绿灯,16,出站,75,85,,600,0,0,,,
2023-06-04 19:10:06,防洪地段起点,5,29474,766,,,,74,85,,600,0,0,,,
2023-06-04 19:10:27,制式电平变化,5,29889,351,,,,74,85,,600,0,0,,,绝缘节
2023-06-04 19:10:44,进站,5,30240,1247,绿灯,17,进站,74,85,,600,0,0,,,
2023-06-04 19:10:45,制式电平变化,5,30270,1217,,,,74,85,,600,0,0,,,
2023-06-04 19:10:52,鸣笛开始,5,30407,1080,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:10:52,鸣笛结束,5,30419,1068,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:11:23,防洪地段起点,5,31055,432,,,,75,85,,600,0,0,,,
2023-06-04 19:11:28,鸣笛开始,5,31157,330,,,,75,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 19:11:30,鸣笛结束,5,31192,295,,,,75,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 19:11:33,过站中心,5,31270,217,,,,75,85,,600,0,0,,,
2023-06-04 19:11:39,鸣笛开始,5,31385,102,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:11:40,鸣笛结束,5,31399,88,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:11:44,出站,5,31487,1193,绿灯,17,出站,74,85,,600,0,0,,,
2023-06-04 19:11:54,速度变化,5,31695,985,,,,76,85,,600,0,0,,,
2023-06-04 19:11:54,鸣笛开始,5,31697,983,,,,76,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:11:56,机车工况变化,5,31745,935,,,,76,85,零前牵,600,0,0,,,
2023-06-04 19:11:56,机车工况变化,5,31746,934,,,,76,85,零前,600,0,0,,,
2023-06-04 19:11:57,鸣笛结束,5,31750,930,,,,76,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:12:01,鸣笛开始,5,31848,832,,,,76,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:12:02,鸣笛结束,5,31867,813,,,,76,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:12:13,速度变化,5,32088,592,,,,74,85,,600,0,0,,,
2023-06-04 19:12:22,速度变化,5,32275,405,,,,72,85,,600,0,0,,,
2023-06-04 19:12:30,速度变化,5,32436,244,,,,70,85,,600,0,0,,,
2023-06-04 19:12:36,鸣笛开始,5,32552,128,,,,69,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:12:37,鸣笛结束,5,32562,118,,,,69,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:12:41,速度变化,5,32636,44,,,,67,85,,600,0,0,,,
2023-06-04 19:12:43,鸣笛开始,5,32676,4,,,,67,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:12:43,过信号机,5,32680,1189,绿灯,327,通过,67,85,,600,0,0,,,
2023-06-04 19:12:44,鸣笛结束,5,32705,1164,,,,66,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:12:45,制式电平变化,5,32715,1154,,,,66,85,,600,0,0,,,绝缘节
2023-06-04 19:12:45,鸣笛开始,5,32717,1152,,,,66,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:12:47,鸣笛结束,5,32744,1125,,,,66,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:12:48,过机校正,5,32763,1106,,,,65,85,,600,0,0,,,距离误差：4，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:12:54,速度变化,5,32869,1000,,,,63,85,,600,0,0,,,
2023-06-04 19:13:00,速度变化,5,32976,893,,,,61,85,,600,0,0,,,
2023-06-04 19:13:07,速度变化,5,33087,782,,,,59,85,,600,0,0,,,
2023-06-04 19:13:11,机车工况变化,5,33158,711,,,,58,85,非前,600,0,0,,,
2023-06-04 19:13:11,机车工况变化,5,33160,709,,,,58,85,非前牵,600,0,0,,,
2023-06-04 19:13:20,速度变化,5,33297,572,,,,56,85,,600,0,0,,,
2023-06-04 19:13:56,过信号机,5,33865,1194,绿灯,339,通过,56,85,,600,0,0,,,
2023-06-04 19:13:57,制式电平变化,5,33874,1185,,,,56,85,,600,0,0,,,
2023-06-04 19:14:00,限速变化,5,33915,1144,,,,56,83,,600,0,0,,,
2023-06-04 19:14:01,过机校正,5,33938,1121,,,,56,83,,600,0,0,,,距离误差：-9，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:14:03,限速变化,5,33980,1079,,,,56,80,,600,0,0,,,
2023-06-04 19:14:06,限速变化,5,34021,1038,,,,56,78,,600,0,0,,,
2023-06-04 19:14:08,限速变化,5,34061,998,,,,56,76,,600,0,0,,,
2023-06-04 19:14:11,限速变化,5,34099,960,,,,56,74,,600,0,0,,,
2023-06-04 19:14:13,限速变化,5,34134,925,,,,56,72,,600,0,0,,,
2023-06-04 19:14:15,限速变化,5,34170,889,,,,56,70,,600,0,0,,,
2023-06-04 19:14:18,限速变化,5,34204,855,,,,56,68,,600,0,0,,,
2023-06-04 19:14:20,限速变化,5,34236,823,,,,56,66,,600,0,0,,,
2023-06-04 19:14:48,鸣笛开始,5,34675,384,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:14:48,鸣笛结束,5,34680,379,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:15:13,过信号机,5,35060,1200,绿灯,351,通过,55,65,,600,0,0,,,
2023-06-04 19:15:14,制式电平变化,5,35080,1180,,,,55,65,,600,0,0,,,绝缘节
2023-06-04 19:15:18,过机校正,5,35131,1129,,,,55,65,,600,0,0,,,距离误差：-2，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:15:19,鸣笛开始,5,35149,1111,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:15:20,鸣笛结束,5,35162,1098,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:16:31,过信号机,5,36300,1187,绿灯,363,预告,56,65,,600,0,0,,,
2023-06-04 19:16:31,制式电平变化,5,36305,1182,,,,56,65,,600,0,0,,,
2023-06-04 19:16:35,过机校正,5,36373,1114,,,,56,65,,600,0,0,,,距离误差：-20，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:17:10,制式电平变化,5,36922,565,,,,55,65,,600,0,0,,,绝缘节
2023-06-04 19:17:46,鸣笛开始,5,37468,19,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:17:47,鸣笛结束,5,37478,9,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:17:47,进站,5,37448,1495,绿灯,18,进站,55,65,,600,0,0,,,
2023-06-04 19:17:51,制式电平变化,5,37500,1443,,,,55,65,,600,0,0,,,
2023-06-04 19:17:53,机车工况变化,5,37538,1405,,,,56,65,零前牵,600,0,0,,,
2023-06-04 19:17:53,机车工况变化,5,37540,1403,,,,56,65,零前,600,0,0,,,
2023-06-04 19:17:56,自动分相强断结束,5,37585,1358,,,,56,65,,600,0,0,,,
2023-06-04 19:18:03,速度变化,5,37683,1260,,,,54,65,,600,0,0,,,
2023-06-04 19:18:06,鸣笛开始,5,37735,1208,,,,54,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:18:07,鸣笛结束,5,37742,1201,,,,53,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:18:13,过分相,5,37841,1102,,,,52,65,零前,600,0,0,,,
2023-06-04 19:18:21,速度变化,5,37952,991,,,,50,65,,600,0,0,,,
2023-06-04 19:18:29,自动分相强断开始,5,38054,889,,,,49,65,,600,0,0,,,
2023-06-04 19:18:37,速度变化,5,38162,781,,,,47,65,,600,0,0,,,
2023-06-04 19:18:47,机车工况变化,5,38293,650,,,,46,65,非前,600,0,0,,,
2023-06-04 19:18:47,机车工况变化,5,38295,648,,,,46,65,非前牵,600,0,0,,,
2023-06-04 19:19:08,速度变化,5,38555,388,,,,48,65,,600,0,0,,,
2023-06-04 19:19:15,速度变化,5,38661,282,,,,50,65,,600,0,0,,,
2023-06-04 19:19:20,鸣笛开始,5,38733,210,,,,51,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:19:21,鸣笛结束,5,38744,199,,,,51,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:19:22,过站中心,5,38758,185,,,,51,65,,600,0,0,,,
2023-06-04 19:19:35,出站,5,38943,1157,绿灯,18,出站,52,65,,600,0,0,,,
2023-06-04 19:19:36,鸣笛开始,5,38962,1138,,,,52,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:19:37,鸣笛结束,5,38974,1126,,,,52,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:19:44,鸣笛开始,5,39080,1020,,,,53,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:19:45,鸣笛结束,5,39091,1009,,,,53,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:19:46,鸣笛开始,5,39102,998,,,,53,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:19:46,鸣笛结束,5,39112,988,,,,53,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:19:58,速度变化,5,39281,819,,,,55,65,,600,0,0,,,
2023-06-04 19:20:07,鸣笛开始,5,39421,679,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:20:07,鸣笛结束,5,39426,674,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:20:51,过信号机,5,40100,1100,绿灯,401,通过,56,65,,600,0,0,,,
2023-06-04 19:20:53,制式电平变化,5,40139,1061,,,,56,65,,600,0,0,,,绝缘节
2023-06-04 19:20:56,过机校正,5,40173,1027,,,,56,65,,600,0,0,,,距离误差：23，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:21:25,鸣笛开始,5,40617,583,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:21:25,鸣笛结束,5,40619,581,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:21:35,鸣笛开始,5,40768,432,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:21:35,防洪地段起点,5,40769,431,,,,55,65,,600,0,0,,,
2023-06-04 19:21:36,鸣笛结束,5,40777,423,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:21:56,防洪地段起点,5,41082,118,,,,55,65,,600,0,0,,,
2023-06-04 19:22:03,过信号机,5,41200,1300,绿灯,413,通过,55,65,,600,0,0,,,
2023-06-04 19:22:04,制式电平变化,5,41216,1284,,,,55,65,,600,0,0,,,
2023-06-04 19:22:08,过机校正,5,41271,1229,,,,55,65,,600,0,0,,,距离误差：0，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:22:23,限速变化,5,41497,1003,,,,55,85,,600,0,0,,,
2023-06-04 19:22:31,鸣笛开始,5,41622,878,,,,55,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:22:31,鸣笛结束,5,41634,866,,,,55,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:22:41,鸣笛开始,5,41783,717,,,,56,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:22:42,鸣笛结束,5,41800,700,,,,57,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:22:46,速度变化,5,41860,640,,,,59,85,,600,0,0,,,
2023-06-04 19:22:48,鸣笛开始,5,41890,610,,,,59,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:22:49,鸣笛结束,5,41908,592,,,,60,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:22:53,速度变化,5,41973,527,,,,62,85,,600,0,0,,,
2023-06-04 19:22:57,速度变化,5,42056,444,,,,64,85,,600,0,0,,,
2023-06-04 19:23:03,速度变化,5,42149,351,,,,66,85,,600,0,0,,,
2023-06-04 19:23:08,速度变化,5,42254,246,,,,68,85,,600,0,0,,,
2023-06-04 19:23:14,速度变化,5,42369,131,,,,70,85,,600,0,0,,,
2023-06-04 19:23:21,过信号机,5,42500,1350,绿灯,425,通过,71,85,,600,0,0,,,
2023-06-04 19:23:22,制式电平变化,5,42533,1317,,,,72,85,,600,0,0,,,绝缘节
2023-06-04 19:23:26,过机校正,5,42595,1255,,,,73,85,,600,0,0,,,距离误差：7，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:23:33,速度变化,5,42734,1116,,,,75,85,,600,0,0,,,
2023-06-04 19:23:51,鸣笛开始,5,43112,738,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:23:51,鸣笛结束,5,43121,729,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:23:51,防洪地段起点,5,43124,726,,,,75,85,,600,0,0,,,
2023-06-04 19:24:04,鸣笛开始,5,43381,469,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:24:04,鸣笛结束,5,43391,459,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:24:04,防洪地段起点,5,43395,455,,,,74,85,,600,0,0,,,
2023-06-04 19:24:16,防洪地段起点,5,43640,210,,,,75,85,,600,0,0,,,
2023-06-04 19:24:26,过信号机,5,43850,1210,绿灯,439,通过,75,85,,600,0,0,,,
2023-06-04 19:24:27,制式电平变化,5,43875,1185,,,,75,85,,600,0,0,,,
2023-06-04 19:24:30,过机校正,5,43947,1113,,,,75,85,,600,0,0,,,距离误差：-22，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:24:38,临时限速开始,5,44118,942,,,,75,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:24:54,防洪地段起点,5,44450,610,,,,74,85,,600,0,0,,,
2023-06-04 19:25:12,鸣笛开始,5,44812,248,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:25:13,鸣笛结束,5,44830,230,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:25:24,过信号机,5,45060,1240,绿灯,451,通过,74,85,,600,0,0,,,
2023-06-04 19:25:26,制式电平变化,5,45095,1205,,,,74,85,,600,0,0,,,绝缘节
2023-06-04 19:25:27,临时限速开始,5,45118,1182,,,,74,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:25:29,过机校正,5,45156,1144,,,,74,85,,600,0,0,,,距离误差：17，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:25:32,鸣笛开始,5,45212,1088,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:25:32,鸣笛结束,5,45218,1082,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:25:41,鸣笛开始,5,45405,895,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:25:43,鸣笛结束,5,45432,868,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:25:46,防洪地段起点,5,45507,793,,,,74,85,,600,0,0,,,
2023-06-04 19:26:24,过信号机,5,46300,1280,绿灯,463,通过,75,85,,600,0,0,,,
2023-06-04 19:26:25,制式电平变化,5,46317,1263,,,,75,85,,600,0,0,,,
2023-06-04 19:26:29,过机校正,5,46399,1181,,,,76,85,,600,0,0,,,距离误差：-8，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:26:56,速度变化,5,46968,612,,,,74,85,,600,0,0,,,
2023-06-04 19:26:59,制式电平变化,5,47031,549,,,,74,85,,600,0,0,,,绝缘节
2023-06-04 19:27:26,过信号机,5,47580,1358,绿灯,475,预告,74,85,,600,0,0,,,
2023-06-04 19:27:27,制式电平变化,5,47602,1336,,,,74,85,,600,0,0,,,
2023-06-04 19:27:30,过机校正,5,47676,1262,,,,74,85,,600,0,0,,,距离误差：-16，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:27:50,鸣笛开始,5,48077,861,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:27:50,鸣笛结束,5,48082,856,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:27:52,防洪地段起点,5,48118,820,,,,74,85,,600,0,0,,,
2023-06-04 19:27:52,临时限速起点,5,48118,820,,,,74,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:27:52,制式电平变化,5,48118,820,,,,74,85,,600,0,0,,,绝缘节
2023-06-04 19:28:27,防洪地段起点,5,48846,92,,,,74,85,,600,0,0,,,
2023-06-04 19:28:32,进站,5,48930,1311,绿灯,19,进站,74,85,,600,0,0,,,
2023-06-04 19:28:34,制式电平变化,5,48974,1267,,,,74,85,,600,0,0,,,
2023-06-04 19:28:38,临时限速结束,5,49053,1188,,,,74,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:28:41,临时限速起点,5,49110,1131,,,,74,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:29:00,鸣笛开始,5,49511,730,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:29:01,管压变化,5,49535,706,,,,74,85,,570,0,0,,,
2023-06-04 19:29:01,管压变化,5,49542,699,,,,74,85,,490,0,0,,,
2023-06-04 19:29:02,机车工况变化,5,49546,695,,,,74,85,零前牵,490,0,0,,,
2023-06-04 19:29:02,机车工况变化,5,49548,693,,,,74,85,零前,490,0,0,,,
2023-06-04 19:29:02,管压变化,5,49549,692,,,,74,85,,400,0,0,,,
2023-06-04 19:29:02,管压变化,5,49556,685,,,,74,85,,330,0,0,,,
2023-06-04 19:29:03,管压变化,5,49563,678,,,,74,85,,270,0,0,,,
2023-06-04 19:29:03,均缸压力变化,5,49565,676,,,,74,85,,270,0,0,580,0,
2023-06-04 19:29:03,管压变化,5,49570,671,,,,74,85,,210,0,0,,,
2023-06-04 19:29:03,均缸压力变化,5,49573,668,,,,74,85,,210,0,0,580,20,
2023-06-04 19:29:03,管压变化,5,49577,664,,,,74,85,,170,0,0,,,
2023-06-04 19:29:03,闸缸压力变化,5,49578,663,,,,74,85,,170,30,0,,,
2023-06-04 19:29:03,均缸压力变化,5,49580,661,,,,73,85,,170,30,0,570,40,
2023-06-04 19:29:04,管压变化,5,49585,656,,,,73,85,,140,30,0,,,
2023-06-04 19:29:04,闸缸压力变化,5,49585,656,,,,73,85,,140,50,0,,,
2023-06-04 19:29:04,均缸压力变化,5,49587,654,,,,73,85,,140,50,0,560,60,
2023-06-04 19:29:04,管压变化,5,49592,649,,,,73,85,,110,50,0,,,
2023-06-04 19:29:04,闸缸压力变化,5,49592,649,,,,73,85,,110,70,0,,,
2023-06-04 19:29:04,均缸压力变化,5,49594,647,,,,73,85,,110,70,0,550,80,
2023-06-04 19:29:04,管压变化,5,49599,642,,,,72,85,,90,70,0,,,
2023-06-04 19:29:04,闸缸压力变化,5,49599,642,,,,72,85,,90,100,0,,,
2023-06-04 19:29:04,均缸压力变化,5,49601,640,,,,72,85,,90,100,0,540,110,
2023-06-04 19:29:05,管压变化,5,49606,635,,,,72,85,,70,100,0,,,
2023-06-04 19:29:05,闸缸压力变化,5,49606,635,,,,72,85,,70,130,0,,,
2023-06-04 19:29:05,鸣笛结束,5,49608,633,,,,72,85,,70,130,0,,,一端鸣笛结束
2023-06-04 19:29:05,均缸压力变化,5,49608,633,,,,72,85,,70,130,0,530,130,
2023-06-04 19:29:05,闸缸压力变化,5,49613,628,,,,71,85,,60,160,0,,,
2023-06-04 19:29:05,均缸压力变化,5,49615,626,,,,71,85,,60,160,0,530,160,
2023-06-04 19:29:05,管压变化,5,49619,622,,,,71,85,,40,160,0,,,
2023-06-04 19:29:05,闸缸压力变化,5,49620,621,,,,71,85,,40,180,0,,,
2023-06-04 19:29:05,均缸压力变化,5,49622,619,,,,71,85,,40,180,0,520,190,
2023-06-04 19:29:06,闸缸压力变化,5,49627,614,,,,70,85,,40,210,0,,,
2023-06-04 19:29:06,均缸压力变化,5,49628,613,,,,70,85,,40,210,0,510,220,
2023-06-04 19:29:06,闸缸压力变化,5,49633,608,,,,70,85,,30,250,0,,,
2023-06-04 19:29:06,均缸压力变化,5,49635,606,,,,69,85,,30,250,0,500,250,
2023-06-04 19:29:06,闸缸压力变化,5,49640,601,,,,69,85,,20,280,0,,,
2023-06-04 19:29:06,均缸压力变化,5,49642,599,,,,69,85,,20,280,0,490,280,
2023-06-04 19:29:07,闸缸压力变化,5,49646,595,,,,69,85,,20,310,0,,,
2023-06-04 19:29:07,均缸压力变化,5,49648,593,,,,69,85,,20,310,0,480,310,
2023-06-04 19:29:07,闸缸压力变化,5,49653,588,,,,68,85,,20,330,0,,,
2023-06-04 19:29:07,均缸压力变化,5,49655,586,,,,68,85,,20,330,0,480,340,
2023-06-04 19:29:07,管压变化,5,49659,582,,,,68,85,,0,330,0,,,
2023-06-04 19:29:07,闸缸压力变化,5,49659,582,,,,68,85,,0,350,0,,,
2023-06-04 19:29:08,均缸压力变化,5,49661,580,,,,68,85,,0,350,0,470,360,
2023-06-04 19:29:08,闸缸压力变化,5,49666,575,,,,68,85,,0,370,0,,,
2023-06-04 19:29:08,均缸压力变化,5,49673,568,,,,67,85,,0,380,0,450,370,
2023-06-04 19:29:09,均缸压力变化,5,49680,561,,,,66,85,,0,390,0,450,390,
2023-06-04 19:29:09,闸缸压力变化,5,49690,551,,,,65,85,,0,410,0,,,
2023-06-04 19:29:09,均缸压力变化,5,49691,550,,,,65,85,,0,410,0,430,400,
2023-06-04 19:29:10,速度变化,5,49701,540,,,,63,85,,0,410,0,,,
2023-06-04 19:29:10,均缸压力变化,5,49704,537,,,,63,85,,0,420,0,420,420,
2023-06-04 19:29:11,速度变化,5,49715,526,,,,61,85,,0,430,0,,,
2023-06-04 19:29:11,均缸压力变化,5,49720,521,,,,61,85,,0,430,0,400,420,
2023-06-04 19:29:11,速度变化,5,49728,513,,,,59,85,,0,430,0,,,
2023-06-04 19:29:12,速度变化,5,49741,500,,,,57,85,,0,430,0,,,
2023-06-04 19:29:12,均缸压力变化,5,49742,499,,,,57,85,,0,430,0,380,430,
2023-06-04 19:29:13,速度变化,5,49753,488,,,,55,85,,0,430,0,,,
2023-06-04 19:29:13,均缸压力变化,5,49762,479,,,,54,85,,0,440,0,360,430,
2023-06-04 19:29:14,速度变化,5,49769,472,,,,52,85,,0,440,0,,,
2023-06-04 19:29:15,均缸压力变化,5,49780,461,,,,51,85,,0,440,0,340,440,
2023-06-04 19:29:15,速度变化,5,49785,456,,,,49,85,,0,440,0,,,
2023-06-04 19:29:16,速度变化,5,49795,446,,,,47,85,,0,440,0,,,
2023-06-04 19:29:16,均缸压力变化,5,49797,444,,,,47,85,,0,440,0,320,440,
2023-06-04 19:29:17,速度变化,5,49803,438,,,,45,85,,0,450,0,,,
2023-06-04 19:29:17,速度变化,5,49812,429,,,,43,85,,0,450,0,,,
2023-06-04 19:29:17,均缸压力变化,5,49813,428,,,,43,85,,0,450,0,300,440,
2023-06-04 19:29:18,速度变化,5,49820,421,,,,41,85,,0,450,0,,,
2023-06-04 19:29:19,速度变化,5,49827,414,,,,39,85,,0,450,0,,,
2023-06-04 19:29:19,均缸压力变化,5,49834,407,,,,38,85,,0,450,0,280,440,
2023-06-04 19:29:20,速度变化,5,49838,403,,,,36,85,,0,450,0,,,
2023-06-04 19:29:20,速度变化,5,49844,397,,,,34,85,,0,450,0,,,
2023-06-04 19:29:21,临时限速结束,5,49849,392,,,,33,85,,0,450,0,,,{'命令号': 71324}
2023-06-04 19:29:21,均缸压力变化,5,49849,392,,,,33,85,,0,450,0,260,440,
2023-06-04 19:29:21,速度变化,5,49853,388,,,,31,85,,0,450,0,,,
2023-06-04 19:29:22,速度变化,5,49858,383,,,,29,85,,0,450,0,,,
2023-06-04 19:29:22,速度变化,5,49863,378,,,,27,85,,0,450,0,,,
2023-06-04 19:29:23,均缸压力变化,5,49864,377,,,,27,85,,0,450,0,240,450,
2023-06-04 19:29:23,速度变化,5,49867,374,,,,25,85,,0,450,0,,,
2023-06-04 19:29:24,速度变化,5,49871,370,,,,23,85,,0,450,0,,,
2023-06-04 19:29:24,速度变化,5,49875,366,,,,21,85,,0,450,0,,,
2023-06-04 19:29:24,均缸压力变化,5,49875,366,,,,21,85,,0,450,0,220,450,
2023-06-04 19:29:25,速度变化,5,49878,363,,,,19,85,,0,450,0,,,
2023-06-04 19:29:26,速度变化,5,49881,360,,,,17,85,,0,450,0,,,
2023-06-04 19:29:26,速度变化,5,49884,357,,,,15,85,,0,450,0,,,
2023-06-04 19:29:26,均缸压力变化,5,49885,356,,,,15,85,,0,450,0,200,450,
2023-06-04 19:29:27,速度变化,5,49886,355,,,,13,85,,0,450,0,,,
2023-06-04 19:29:27,速度变化,5,49888,353,,,,11,85,,0,450,0,,,
2023-06-04 19:29:28,速度变化,5,49890,351,,,,9,85,,0,450,0,,,
2023-06-04 19:29:28,均缸压力变化,5,49891,350,,,,8,85,,0,450,0,180,450,
2023-06-04 19:29:29,速度变化,5,49892,349,,,,6,85,,0,450,0,,,
2023-06-04 19:29:30,速度变化,5,49893,348,,,,4,85,,0,450,0,,,
2023-06-04 19:29:30,速度变化,5,49893,348,,,,2,85,,0,450,0,,,
2023-06-04 19:29:31,均缸压力变化,5,49893,348,,,,1,85,,0,450,0,160,450,
2023-06-04 19:29:32,速度变化,5,49893,348,,,,0,85,,0,450,0,,,
2023-06-04 19:29:32,停车,5,49893,348,绿灯,503,出站,0,85,,0,450,0,,,
2023-06-04 19:29:34,定标键,5,49893,348,,,,0,85,,0,450,0,,,
2023-06-04 19:29:36,均缸压力变化,5,49893,348,,,,0,85,,0,450,0,120,450,
2023-06-04 19:29:42,均缸压力变化,5,49893,348,,,,0,85,,0,450,0,80,450,
2023-06-04 19:29:50,均缸压力变化,5,49893,348,,,,0,85,,0,450,0,40,450,
